CustomerID,Recency,Frequency,Monetary,Cluster
15097,4,1,248.08,7
15098,182,3,39916.5,0
15099,84,1,410.48,7
15100,333,3,876.0,4
15101,8,2,317.53,7
15103,31,2,703.36,7
15104,196,2,993.54,0
15105,18,7,2298.93,1
15106,17,5,1422.52,7
15107,311,6,319.5,4
15108,141,4,1300.25,0
15109,245,1,484.95,4
15110,23,4,996.1,7
15111,29,3,1567.48,7
15113,9,3,3509.43,7
15114,30,10,2760.56,1
15115,18,1,340.11,7
15116,17,4,1352.75,7
15117,14,5,1551.78,7
15118,134,1,244.8,0
15119,245,1,266.4,4
15120,133,1,358.82,0
15121,50,2,457.72,7
15122,114,3,1633.78,0
15123,7,2,2199.31,7
15124,22,2,184.19,7
15125,25,15,11528.48,5
15127,65,1,406.53,7
15128,60,4,1471.0,7
15129,50,11,3447.4,1
15130,169,1,330.11,0
15132,18,5,977.9300000000001,7
15133,127,3,982.42,0
15134,14,8,1387.99,1
15135,239,1,139.05,4
15136,2,4,1286.7,7
15139,239,2,178.96,4
15140,52,7,2354.25,1
15142,46,1,498.74,7
15143,225,1,259.45,0
15144,8,17,6580.44,5
15145,4,4,1194.73,7
15146,164,2,1327.16,0
15147,240,1,623.5,4
15148,10,1,301.29,7
15149,133,1,520.8000000000001,0
15150,17,10,5291.33,1
15152,9,13,4745.69,1
15153,31,1,329.25,7
15154,75,1,254.28,7
15156,1,3,961.49,7
15157,3,3,1936.07,7
15158,45,1,401.40000000000003,7
15159,1,30,18641.010000000002,5
15160,357,1,158.16,4
15163,18,2,304.47,7
15164,68,3,824.58,7
15165,373,1,487.75,4
15167,320,1,158.8,4
15168,25,1,106.56,7
15171,331,1,1289.5,4
15172,8,5,1624.05,7
15174,322,1,135.75,4
15175,71,1,224.14,7
15178,260,1,40.5,4
15179,18,5,2206.95,7
15180,367,1,87.5,4
15181,66,3,689.4799999999999,7
15182,154,2,622.85,0
15184,29,2,402.2,7
15185,70,1,310.62,7
15186,14,2,411.41,7
15187,1,16,4777.18,1
15189,1,41,16225.39,5
15192,119,3,1044.32,0
15193,60,1,499.32,7
15194,3,15,7616.53,1
15195,2,1,3861.0,7
15197,10,3,1079.6100000000001,7
15198,92,2,193.64,7
15199,59,4,1268.7,7
15201,87,5,1236.54,7
15203,25,6,1827.8,1
15204,357,1,316.58,4
15205,85,2,653.24,7
15206,10,4,420.29999999999995,7
15208,1,5,870.12,7
15210,225,1,331.18,0
15211,60,2,894.4100000000001,7
15212,241,1,101.8,4
15213,318,2,328.35,4
15214,1,8,1661.44,1
15215,46,3,734.94,7
15216,87,1,96.6,7
15218,10,11,5756.89,1
15219,176,1,305.75,0
15220,51,6,1778.96,7
15221,366,1,403.25,4
15222,318,1,585.0,4
15223,225,2,755.75,0
15224,358,2,322.08,4
15225,234,1,409.40000000000003,4
15226,310,1,154.41,4
15227,36,5,1219.4,7
15228,66,4,3386.71,7
15230,239,2,429.6,4
15232,113,2,612.06,0
15234,276,1,197.0,4
15235,217,12,2247.51,0
15236,298,1,321.05,4
15237,1,4,1412.32,7
15238,29,3,1071.99,7
15239,10,2,780.59,7
15240,44,5,1706.57,7
15241,66,8,1756.44,1
15243,74,1,316.68,7
15244,65,2,631.57,7
15245,134,3,2515.84,0
15246,238,2,514.15,4
15247,122,1,356.0,0
15249,31,13,6688.46,1
15251,9,11,10484.99,1
15252,36,2,740.78,7
15253,16,5,918.1999999999999,7
15254,127,1,300.36,0
15255,66,1,890.85,7
15256,148,1,98.45,0
15257,283,1,317.15,4
15258,168,2,623.16,0
15260,100,7,1810.77,7
15261,135,1,254.82,0
15262,323,1,178.95000000000002,4
15263,106,1,156.51,0
15264,64,1,393.74,7
15265,151,2,1506.1200000000001,0
15266,338,1,119.3,4
15267,22,5,1717.36,7
15269,23,1,408.8,7
15270,15,7,2379.49,1
15271,7,15,2493.34,1
15272,57,2,721.94,7
15274,4,2,716.57,7
15275,37,1,615.14,7
15276,66,1,128.63,7
15277,46,1,255.89999999999998,7
15279,354,1,290.51,4
15280,172,1,113.12,0
15281,58,9,2332.15,1
15286,49,1,240.55,7
15287,22,2,486.69,7
15288,43,5,2306.52,7
15289,29,3,939.78,7
15290,4,18,7943.22,5
15291,25,15,4668.3,1
15292,201,1,178.39,0
15296,50,6,3672.86,1
15297,10,3,641.94,7
15298,2,12,4799.9,1
15299,67,7,4507.01,1
15300,64,1,496.44,7
15301,50,12,5049.95,1
15303,290,1,574.02,4
15304,60,8,694.4000000000001,1
15306,64,3,1174.35,7
15307,95,1,205.3,7
15308,274,1,310.47,4
15311,0,91,60632.75,2
15312,75,4,924.85,7
15313,110,1,52.0,0
15314,199,1,327.97,0
15315,64,2,570.5,7
15316,326,1,165.0,4
15318,3,1,312.62,7
15319,283,1,204.5,4
15320,44,1,267.13,7
15321,70,3,2748.31,7
15322,85,1,679.68,7
15325,103,1,161.74,0
15326,333,1,311.71,4
15327,52,1,208.75,7
15329,39,3,1049.7,7
15330,32,2,714.96,7
15332,366,4,1661.06,4
15333,208,1,1028.56,0
15334,156,3,350.82,0
15335,53,1,170.22,7
15339,66,2,574.07,7
15341,80,1,2020.52,7
15342,129,1,406.09,0
15343,87,1,364.5,7
15344,0,3,563.94,7
15345,45,1,393.54,7
15346,332,1,252.42000000000002,4
15347,366,1,201.60000000000002,4
15348,72,1,158.04,7
15349,158,2,463.90999999999997,0
15350,373,1,115.65,4
15351,12,7,1934.66,1
15353,254,2,770.12,4
15355,29,2,277.05,7
15356,31,10,2718.03,1
15358,4,22,8347.2,5
15360,39,1,427.93,7
15361,361,1,418.92,4
15363,372,1,326.0,4
15364,95,2,913.19,7
15365,25,7,2314.32,1
15366,75,2,602.51,7
15367,57,4,1877.59,7
15368,21,1,446.94000000000005,7
15370,40,7,2386.05,1
15372,137,1,2007.3999999999999,0
15373,8,12,2415.91,1
15374,128,1,168.0,0
15376,40,3,1221.56,7
15379,169,7,3703.29,0
15380,8,5,1690.2600000000002,7
15381,213,2,596.85,0
15382,14,6,5955.71,1
15384,169,2,642.41,0
15385,40,1,316.88,7
15386,186,1,394.14,0
15388,270,1,140.54,4
15389,172,1,500.0,0
15392,4,4,1535.53,7
15393,16,2,231.86,7
15394,9,4,2183.54,7
15395,325,1,107.45,4
15396,112,1,288.18,0
15397,289,1,94.0,4
15398,16,2,1345.53,7
15399,1,3,815.77,7
15400,92,5,716.2,7
15402,148,2,626.77,0
15405,189,1,349.1,0
15406,31,2,510.71000000000004,7
15407,33,4,1046.74,7
15408,264,1,267.18,4
15410,84,8,3450.84,1
15411,26,4,1348.93,7
15412,171,1,190.53,0
15414,9,3,774.9000000000001,7
15415,313,1,559.61,4
15416,64,4,3984.32,7
15417,85,1,508.8,7
15419,24,1,135.86,7
15421,58,4,950.36,7
15422,323,2,97.7,4
15423,38,1,43.5,7
15424,254,2,383.34,4
15426,19,5,1404.07,7
15427,33,3,1430.54,7
15428,15,1,93.78,7
15429,26,2,397.35,7
15432,23,1,171.19,7
15433,213,2,533.3,0
15434,8,5,1041.48,7
15435,22,1,149.29,7
15436,12,3,1067.75,7
15437,262,1,200.16,4
15438,131,1,156.57999999999998,0
15440,54,3,383.68,7
15442,248,1,594.0,4
15443,1,7,3213.59,1
15444,9,2,1411.21,7
15445,264,1,113.5,4
15447,330,1,155.17,4
15448,312,1,494.64,4
15449,26,3,974.52,7
15450,30,1,429.84,7
15452,29,3,528.48,7
15453,1,7,1371.77,1
15454,362,1,179.1,4
15456,283,3,434.59000000000003,4
15457,262,1,237.07,4
15458,25,1,161.64,7
15460,354,1,214.26,4
15462,94,3,234.6,7
15463,29,1,126.14,7
15464,338,1,1044.65,4
15465,19,18,7354.62,5
15466,85,1,334.53,7
15467,9,3,524.88,7
15468,51,2,467.51,7
15469,50,2,538.55,7
15471,2,1,454.48,7
15472,113,1,371.56,0
15473,14,7,1771.2,1
15475,77,1,454.10999999999996,7
15478,40,2,1399.92,7
15480,116,1,905.5,0
15482,15,12,10879.76,1
15483,161,4,225.26,0
15484,1,4,3590.41,7
15485,30,3,2564.5,7
15488,92,1,91.32000000000001,7
15489,22,3,1134.28,7
15491,95,6,3100.09,7
15492,28,2,659.4599999999999,7
15493,32,5,1953.41,7
15494,21,2,1280.58,7
15497,17,2,1262.2,7
15498,2,27,13316.4,5
15500,8,4,1131.56,7
15502,15,12,10384.93,1
15503,362,1,141.04,4
15504,81,1,52.83,7
15505,52,5,3610.96,7
15506,22,3,972.08,7
15507,171,1,475.86,0
15508,189,6,1000.27,0
15510,330,1,250.0,4
15511,11,5,900.53,7
15512,155,2,121.0,0
15513,33,19,14758.220000000001,5
15514,12,11,4023.7200000000003,1
15516,44,3,62.43,7
15517,233,1,267.03,4
15518,64,8,1921.55,1
15520,1,1,343.5,7
15521,40,8,3000.2,1
15522,32,2,397.99,7
15523,84,1,412.01000000000005,7
15524,24,1,440.0,7
15525,2,3,734.37,7
15526,33,2,148.44,7
15527,18,8,2428.53,1
15528,254,1,229.33,4
15529,22,11,3962.6,1
15530,21,4,1497.31,7
15531,8,2,1972.39,7
15532,25,4,1564.73,7
15533,19,3,807.57,7
15535,173,4,502.9,0
15537,163,1,110.92,0
15539,7,1,538.46,7
15540,11,1,213.3,7
15541,114,1,85.13000000000001,0
15543,288,1,127.86,4
15544,9,9,3546.71,1
15545,54,2,288.96999999999997,7
15547,7,14,4910.6,1
15549,77,3,1681.46,7
15550,4,4,575.63,7
15551,36,1,436.06,7
15552,217,1,90.12,0
15553,60,1,428.93,7
15554,277,1,217.2,4
15555,12,16,4794.86,1
15556,24,1,279.77,7
15557,28,1,468.91,7
15561,11,4,800.59,7
15562,351,1,134.55,4
15563,22,4,1400.44,7
15565,50,2,173.16,7
15567,18,1,186.01,7
15568,2,3,758.29,7
15569,103,5,1375.71,0
15570,7,12,4148.82,1
15571,11,4,650.4300000000001,7
15572,4,7,2533.42,1
15573,31,2,591.1899999999999,7
15574,177,4,675.64,0
15576,37,1,921.37,7
15577,151,3,258.88,0
15578,162,1,127.1,0
15579,68,2,327.6,7
15581,120,13,3675.77,1
15582,24,3,682.9100000000001,7
15584,23,4,720.86,7
15585,176,1,455.3,0
15587,50,4,913.6800000000001,7
15589,255,3,478.53000000000003,4
15592,46,1,388.58,7
15593,70,1,199.8,7
15594,15,5,1771.78,7
15596,100,5,1406.59,7
15597,35,1,324.57,7
15598,53,1,240.68,7
15599,26,2,761.74,7
15601,11,14,6776.56,1
15602,8,9,1297.8700000000001,1
15603,78,1,48.480000000000004,7
15604,52,1,216.39,7
15605,36,5,1198.23,7
15606,61,9,2920.16,1
15607,336,1,104.76,4
15608,28,4,1093.68,7
15609,184,1,298.48,0
15610,51,1,112.46000000000001,7
15611,9,13,1591.45,1
15612,36,2,195.15,7
15615,10,23,10399.74,5
15618,32,4,776.851,7
15619,10,1,336.40000000000003,7
15620,56,3,1553.18,7
15621,4,4,1293.03,7
15622,43,9,3709.56,1
15623,141,1,301.03,0
15624,116,4,588.13,0
15625,103,4,1534.26,0
15626,74,2,675.8,7
15628,4,9,2870.2400000000002,1
15630,45,2,1186.35,7
15632,15,8,3285.31,1
15634,17,1,243.55,7
15636,89,2,724.76,7
15637,52,1,223.36,7
15639,134,1,425.32,0
15640,4,15,12416.11,5
15641,105,4,1887.2,0
15643,191,3,664.0,0
15644,166,4,803.54,0
15645,18,1,612.01,7
15646,157,3,447.64000000000004,0
15648,204,2,639.5,0
15649,336,2,816.0,4
15651,36,3,646.3,7
15652,91,1,337.74,7
15653,92,2,877.4399999999999,7
15654,9,2,922.53,7
15655,243,1,560.67,4
15656,45,4,748.5,7
15657,22,1,30.0,7
15658,190,5,1024.1000000000001,0
15659,43,1,306.45,7
15660,25,9,1600.86,1
15661,317,2,309.8,4
15663,106,1,138.14,0
15664,50,1,386.43,7
15665,168,2,2222.21,0
15667,39,1,301.32,7
15668,217,1,76.32000000000001,0
15669,40,4,684.34,7
15670,296,1,173.05,4
15671,18,7,2657.13,1
15673,88,4,2726.23,7
15674,73,5,2446.6,7
15675,81,3,323.69,7
15676,18,3,3435.76,7
15677,49,1,657.23,7
15678,52,1,352.7,7
15679,24,4,781.28,7
15680,9,3,1333.68,7
15681,25,5,1426.16,7
15683,117,1,193.75,0
15687,8,9,2993.1,1
15689,119,2,254.1,0
15690,4,2,239.76,7
15691,252,1,136.8,4
15692,28,1,191.04,7
15694,0,14,6479.4,1
15695,266,2,409.98,4
15696,33,8,2711.11,1
15699,17,1,309.65,7
15700,172,2,696.68,0
15701,2,4,1529.0,7
15703,264,1,211.5,4
15704,140,4,2293.62,0
15705,201,1,143.1,0
15706,63,4,1060.56,7
15707,35,4,916.98,7
15708,40,7,3235.25,1
15709,283,1,133.25,4
15712,9,5,1072.3600000000001,7
15713,143,2,356.7,0
15714,11,2,330.03000000000003,7
15716,145,4,1101.1100000000001,0
15717,234,1,150.3,4
15719,32,13,5030.07,1
15720,24,1,598.73,7
15721,11,1,471.40000000000003,7
15722,35,5,2211.21,7
15723,364,1,190.7,4
15724,201,2,218.25,0
15725,15,1,415.25,7
15727,16,7,5159.06,1
15729,212,1,85.0,0
15730,65,3,1120.88,7
15732,212,2,294.12,0
15733,282,1,162.3,4
15734,114,2,1339.45,0
15737,14,8,1188.1200000000001,1
15738,18,16,4812.42,1
15739,66,1,449.12,7
15740,49,1,154.88,7
15743,16,4,775.96,7
15744,77,1,34.8,7
15745,19,4,1094.59,7
15746,134,1,196.88,0
15747,12,3,946.64,7
15748,40,1,144.36,7
15749,235,3,44534.3,0
15750,2,8,2463.05,1
15752,39,7,2626.6,1
15753,304,1,79.2,4
15754,51,3,458.57,7
15755,10,6,2364.25,1
15756,61,4,528.01,7
15757,65,2,714.42,7
15758,24,1,205.25,7
15759,218,3,253.04,0
15762,65,2,583.75,7
15763,31,2,1086.92,7
15764,88,6,3279.97,7
15766,64,1,315.06,7
15768,115,3,621.8299999999999,0
15769,7,26,56252.72,2
15773,5,1,635.6800000000001,7
15774,68,1,270.8,7
15775,245,1,104.9,4
15776,133,1,241.62,0
15777,241,4,1047.11,4
15780,183,3,475.28000000000003,0
15781,25,3,345.46,7
15782,9,3,2614.7400000000002,7
15783,10,1,246.3,7
15785,32,5,2328.9700000000003,7
15786,46,3,4919.0,7
15787,26,3,933.26,7
15789,358,1,351.3,4
15790,10,1,218.75,7
15791,43,2,1612.69,7
15793,14,3,965.61,7
15795,149,1,610.01,0
15796,1,8,2708.61,1
15797,113,4,2207.4,0
15799,75,3,884.14,7
15800,107,2,696.89,0
15801,46,3,1063.95,7
15802,142,1,451.42,0
15803,51,1,415.82000000000005,7
15804,0,13,4206.39,1
15805,23,17,5488.18,5
15806,46,3,784.58,7
15807,50,3,903.9,7
15808,306,4,3651.27,4
15809,36,5,515.77,7
15810,78,4,1391.98,7
15811,22,6,2218.62,1
15812,107,5,1801.14,0
15813,207,2,1303.9099999999999,0
15814,16,4,1945.33,7
15815,63,5,2100.6,7
15819,49,4,1905.45,7
15820,319,1,206.98,4
15821,44,2,570.96,7
15822,3,2,885.47,7
15823,372,1,15.0,4
15825,172,1,532.94,0
15826,56,3,1654.31,7
15827,73,14,1836.0900000000001,1
15829,99,2,636.14,7
15830,37,1,576.0,7
15831,58,3,794.64,7
15832,254,1,836.79,4
15834,70,4,2225.15,7
15835,44,4,954.09,7
15836,50,1,137.37,7
15837,64,1,391.98,7
15838,11,19,33643.08,5
15839,33,3,1048.49,7
15840,58,2,355.56,7
15841,72,4,1224.06,7
15843,303,1,118.95000000000002,4
15844,46,1,130.73999999999998,7
15845,17,8,3711.77,1
15847,38,2,389.27,7
15850,19,2,234.88,7
15852,186,2,160.71,0
15853,51,1,110.8,7
15854,4,12,2969.12,1
15855,136,5,712.24,0
15856,4,27,16143.64,5
15857,18,1,297.0,7
15858,15,5,1427.57,7
15860,40,8,965.16,1
15861,12,8,3146.92,1
15862,8,4,832.88,7
15863,25,2,68.84,7
15864,22,6,1936.3200000000002,1
15865,40,3,895.13,7
15866,101,1,211.89,0
15867,5,15,3810.14,1
15869,277,2,149.64,4
15870,32,1,351.44,7
15872,14,2,316.25,7
15874,63,7,4405.88,1
15877,1,2,490.33,7
15880,369,1,329.03000000000003,4
15881,312,5,501.39000000000004,4
15882,198,4,516.36,0
15883,2,2,396.48,7
15885,92,3,379.35,7
15886,60,1,181.09,7
15888,80,1,168.31,7
15889,156,2,420.07,0
15891,226,1,511.68,0
15894,253,2,258.25,4
15895,149,1,179.17,0
15897,194,2,208.59,0
15898,1,5,1383.83,7
15899,368,1,56.25,4
15900,23,1,337.28,7
15901,16,3,351.73,7
15903,9,7,5126.76,1
15904,8,1,164.68,7
15906,19,7,1567.69,1
15907,3,3,882.72,7
15909,173,1,191.94,0
15910,0,8,1228.88,1
15912,178,2,264.62,0
15916,16,8,1502.8600000000001,1
15917,247,1,123.1,4
15918,190,2,334.23,0
15919,19,2,525.69,7
15920,154,4,167.5,0
15921,172,1,323.03000000000003,0
15922,373,1,369.5,4
15923,372,1,127.08,4
15925,194,1,207.15,0
15930,67,1,426.63,7
15932,4,8,2495.87,1
15933,21,3,1107.46,7
15935,239,2,416.86,4
15937,64,1,145.35,7
15938,112,5,404.58,0
15939,89,15,6115.01,1
15940,311,1,35.8,4
15942,133,1,337.44,0
15944,276,1,325.1,4
15945,365,1,181.0,4
15947,82,1,1708.24,7
15948,8,2,955.24,7
15949,16,2,364.72,7
15950,31,4,1744.71,7
15951,8,2,708.22,7
15952,33,4,781.91,7
15953,15,8,1657.28,1
15955,24,14,4416.26,1
15957,31,1,428.89,7
15958,74,1,104.35,7
15963,19,2,470.76,7
15965,17,4,808.87,7
15967,23,2,397.68,7
15969,2,3,666.1,7
15970,303,1,314.1,4
15971,17,12,4199.85,1
15973,366,1,307.82000000000005,4
15974,39,7,3442.15,1
15975,84,1,371.01,7
15976,165,2,427.64,0
15977,17,2,1054.73,7
15978,77,1,1098.78,7
15980,88,3,2398.86,7
15981,24,8,3408.48,1
15983,22,4,1465.12,7
15984,2,10,2780.63,1
15985,123,2,1142.42,0
15986,30,1,168.12,7
15987,12,7,1432.77,1
15988,19,1,156.78,7
15990,44,2,792.11,7
15992,3,1,41.989999999999995,7
15993,8,7,2777.67,1
15994,54,1,414.27,7
15996,88,6,1032.58,7
15998,36,5,3080.22,7
16000,2,3,12393.7,1
16003,29,5,2735.37,7
16005,12,4,578.71,7
16006,211,1,101.4,0
16007,47,4,1693.81,7
16008,23,3,478.78,7
16009,22,4,972.11,7
16010,245,3,392.4,4
16011,8,16,3352.96,1
16012,35,3,1415.29,7
16013,3,47,37130.6,2
16014,37,3,646.83,7
16015,3,3,704.55,7
16016,3,8,1465.51,1
16017,47,1,211.88,7
16018,39,2,408.90000000000003,7
16019,46,9,3786.2400000000002,1
16020,16,3,851.01,7
16022,260,1,602.63,4
16023,46,3,719.81,7
16024,12,1,251.03,7
16025,29,1,439.65999999999997,7
16026,43,1,236.09,7
16027,91,6,934.62,7
16029,38,63,80850.84,2
16030,309,1,331.24,4
16031,92,2,547.9,7
16033,5,20,8778.82,5
16034,196,3,437.7,0
16036,87,2,758.92,7
16037,269,3,855.02,4
16038,7,3,471.78000000000003,7
16040,65,3,1313.55,7
16041,30,3,3166.4,7
16042,22,5,1177.47,7
16043,37,4,773.99,7
16045,119,4,1340.7,0
16048,373,2,256.44,4
16049,40,3,1074.81,7
16050,173,1,137.9,0
16052,54,1,362.06,7
16053,32,2,1511.95,7
16054,145,1,783.9,0
16055,220,1,134.8,0
16056,45,1,650.75,7
16057,16,7,2263.12,1
16059,65,6,1453.16,7
16062,9,4,1153.62,7
16063,260,1,335.32,4
16065,365,1,367.14,4
16066,16,5,1521.04,7
16070,22,2,852.15,7
16071,44,1,326.24,7
16072,288,1,584.3199999999999,4
16073,297,1,122.39999999999999,4
16076,3,10,2234.73,1
16078,283,1,79.2,4
16079,16,3,1352.0,7
16080,81,2,217.16,7
16081,56,5,2799.42,7
16083,100,2,1317.62,7
16084,299,1,436.18,4
16085,23,5,981.51,7
16086,59,5,1121.39,7
16091,154,2,315.06,0
16092,114,3,817.86,0
16093,106,1,17.0,0
16094,11,4,1078.23,7
16096,264,1,320.62,4
16097,240,1,185.04999999999998,4
16098,87,7,2005.63,1
16099,50,3,731.9,7
16101,70,1,1290.7,7
16102,42,3,1842.14,7
16103,7,6,1429.64,1
16104,61,1,298.21,7
16105,248,1,336.96,4
16106,65,1,108.38,7
16107,17,7,3204.1600000000003,1
16108,84,1,842.5,7
16109,218,2,611.88,0
16110,45,3,1320.95,7
16112,143,4,195.73999999999998,0
16113,183,1,161.38,0
16114,170,1,135.75000000000003,0
16115,9,8,1660.8799999999999,1
16116,211,1,612.78,0
16117,189,1,232.21,0
16119,8,2,423.36,7
16120,59,4,1309.14,7
16121,57,2,854.66,7
16122,73,4,684.4200000000001,7
16123,51,1,307.78,7
16124,317,1,249.0,4
16125,367,1,289.35,4
16126,29,4,6287.77,7
16127,39,1,656.25,7
16128,17,5,1880.22,7
16131,51,6,3506.54,1
16133,3,33,14589.04,5
16134,21,2,618.09,7
16135,262,1,517.55,4
16136,59,3,709.38,7
16139,18,3,635.41,7
16140,65,2,725.18,7
16141,88,1,620.4,7
16142,249,1,535.34,4
16143,3,6,2424.94,1
16144,246,1,175.2,4
16145,8,11,3799.4900000000002,1
16146,157,3,734.13,0
16147,133,1,375.0,0
16148,296,1,76.32000000000001,4
16149,4,2,280.52,7
16150,42,5,2053.02,7
16152,268,1,1829.04,4
16153,49,5,1824.23,7
16156,8,9,3092.04,1
16157,15,3,656.69,7
16159,281,1,348.2,4
16160,65,2,1025.44,7
16161,1,19,5533.67,5
16162,252,1,37.4,4
16163,232,2,856.6,4
16164,17,3,822.48,7
16168,10,27,3787.6,5
16169,8,4,1822.97,7
16170,50,6,1885.05,7
16171,59,1,73.2,7
16172,95,5,1140.21,7
16173,15,6,1418.32,1
16174,126,3,1009.5500000000001,0
16175,94,4,1037.59,7
16177,50,1,331.95,7
16178,138,1,197.9,0
16179,60,1,215.83,7
16180,100,8,10254.18,1
16181,73,1,305.54,7
16182,72,4,6617.65,7
16183,67,1,338.71000000000004,7
16184,64,6,1158.79,7
16185,16,2,529.41,7
16186,22,12,4006.94,1
16187,31,15,6911.4400000000005,1
16188,44,4,981.86,7
16189,15,2,215.48,7
16190,40,1,215.08,7
16191,2,13,5180.52,1
16193,236,1,314.45,4
16198,75,1,400.68100000000004,7
16200,4,2,1068.8700000000001,7
16201,3,4,1863.47,7
16202,360,1,365.27,4
16203,58,4,592.9,7
16204,23,1,384.18,7
16205,30,4,757.63,7
16206,54,4,537.0600000000001,7
16207,25,1,394.38,7
16208,44,2,664.26,7
16209,88,5,2262.62,7
16210,1,18,21086.3,5
16211,88,1,547.02,7
16212,19,2,690.34,7
16213,78,1,159.0,7
16214,170,3,1062.75,0
16215,80,1,242.35,7
16216,267,1,914.9300000000001,4
16217,235,2,304.25,4
16218,29,7,3084.68,1
16221,36,3,860.86,7
16222,318,1,773.5500000000001,4
16224,57,4,1295.3,7
16225,44,5,1096.32,7
16226,203,3,255.12,0
16227,225,1,314.22,0
16229,87,2,1010.6,7
16230,189,2,542.03,0
16232,43,4,990.88,7
16233,71,3,536.6800000000001,7
16235,40,5,867.31,7
16236,78,1,432.2,7
16239,56,2,414.2,7
16240,24,2,3718.8,7
16241,9,13,2590.31,1
16242,8,7,3579.86,1
16243,33,2,409.1,7
16244,211,2,1522.75,0
16245,23,3,1413.66,7
16247,170,1,114.56,0
16248,61,1,152.94,7
16249,52,5,1800.07,7
16250,261,2,389.44,4
16253,66,2,3683.86,7
16255,16,8,2619.91,1
16256,266,1,752.4300000000001,4
16257,176,1,46.95,0
16258,45,5,5203.51,7
16260,50,1,1035.45,7
16261,17,4,728.54,7
16265,9,9,5447.0,1
16266,73,7,861.89,1
16268,71,2,667.65,7
16270,353,1,1141.24,4
16271,2,5,1404.64,7
16272,116,1,411.7,0
16274,373,1,351.75,4
16275,196,1,559.87,0
16276,176,1,810.6000000000001,0
16278,100,1,566.38,0
16279,21,3,1502.78,7
16281,72,1,2062.06,7
16282,339,1,168.3,4
16283,5,5,1570.81,7
16284,31,2,812.68,7
16287,169,1,142.5,0
16292,121,1,302.25,0
16293,21,10,2248.9900000000002,1
16295,9,4,1328.55,7
16297,268,1,301.9,4
16298,22,3,598.2,7
16302,126,1,233.22,0
16303,25,3,5360.63,7
16305,138,1,361.21999999999997,0
16306,213,6,632.27,0
16308,37,4,2560.0,7
16309,106,2,706.57,0
16311,17,2,616.26,7
16313,3,2,274.15000000000003,7
16315,330,1,226.37,4
16316,64,8,2938.91,1
16317,119,3,1341.65,0
16318,35,1,328.15,7
16319,217,1,404.40000000000003,0
16320,172,2,1038.46,0
16321,72,5,373.65000000000003,7
16322,1,2,326.75,7
16323,196,1,207.50000000000003,0
16324,128,3,408.59000000000003,0
16325,46,3,594.24,7
16326,5,14,3039.2200000000003,1
16327,14,6,3820.27,1
16330,17,3,251.91,7
16332,28,7,1582.8,1
16333,7,22,26626.8,5
16337,36,1,151.05,7
16338,157,1,214.79999999999998,0
16339,284,1,94.05,4
16340,107,1,534.31,0
16341,24,4,1971.87,7
16342,75,4,322.41,7
16343,16,2,328.58,7
16344,158,1,101.10000000000001,0
16345,44,1,565.46,7
16347,11,2,847.45,7
16348,32,7,1415.65,1
16349,290,1,53.5,4
16350,21,4,1116.47,7
16351,332,1,153.9,4
16352,17,2,494.44,7
16353,3,23,6675.71,5
16354,63,2,395.8,7
16356,197,3,211.77,0
16357,33,3,658.88,7
16358,1,4,2027.5,7
16359,7,9,1750.92,1
16360,4,6,3450.41,1
16361,9,4,891.21,7
16362,32,5,709.99,7
16363,53,1,109.36000000000001,7
16364,11,2,705.79,7
16365,17,9,1540.42,1
16366,18,1,327.3,7
16367,37,2,800.67,7
16368,2,2,479.91,7
16369,18,3,1545.41,7
16370,82,4,1301.91,7
16372,33,2,355.73,7
16374,66,2,466.73,7
16376,8,2,974.96,7
16377,267,1,676.2,4
16378,247,3,362.95,4
16379,4,4,2157.4,7
16380,61,1,1743.1499999999999,7
16383,74,2,643.76,7
16384,89,2,584.5,7
16385,60,3,554.86,7
16386,28,2,302.57,7
16387,322,1,94.36,4
16389,53,4,1382.07,7
16392,269,1,217.89,4
16393,2,13,3040.96,1
16394,56,5,1555.34,7
16395,60,5,1482.06,7
16398,154,2,1705.8,0
16399,19,2,408.02,7
16400,94,1,303.93,7
16401,1,12,4098.32,1
16402,264,2,293.45,4
16403,312,1,177.5,4
16404,70,1,443.05,7
16405,302,2,167.25,4
16406,18,1,154.35,7
16407,12,10,2079.68,1
16409,36,5,2022.98,7
16411,19,2,211.7,7
16412,53,1,135.99,7
16413,56,1,262.2,7
16414,21,2,126.25,7
16415,44,1,200.27,7
16416,26,3,1051.4,7
16418,44,3,631.12,7
16419,112,6,958.71,0
16422,17,51,34684.4,2
16423,24,1,346.12,7
16424,191,1,133.56,0
16425,302,1,302.7,4
16426,2,10,1863.76,1
16427,263,2,241.06,4
16429,106,1,284.55,0
16430,57,1,300.85,7
16431,213,3,623.28,0
16432,64,1,287.4,7
16433,28,1,184.26,7
16434,29,7,1511.8,1
16438,5,5,798.35,7
16440,7,5,3640.67,1
16441,67,2,381.2,7
16442,1,3,609.3,7
16444,46,4,654.67,7
16445,33,1,230.51,7
16446,0,2,168472.5,3
16447,135,1,255.91,0
16448,198,1,182.99,0
16449,197,2,707.69,0
16450,149,1,311.92,0
16451,87,1,266.97,7
16454,44,2,6.9,7
16455,63,7,1841.18,1
16456,99,5,2158.18,7
16457,218,1,208.36,0
16458,2,18,3482.7400000000002,5
16460,28,3,811.23,7
16461,177,1,142.92,0
16462,73,3,136.0,7
16463,21,4,1422.4,7
16464,19,3,1298.66,7
